date,store_id,region,store_format,category,price,on_promo,promo_discount,effective_price,units_sold,revenue,inventory_on_hand,stockout,day_of_week,week_of_year,month,is_weekend,is_holiday,holiday_name,season
2024-10-16,S011,Midwest,Supercenter,Grocery,14.31,False,0.0,14.31,19,271.89,193,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S011,Midwest,Supercenter,Grocery,3.26,False,0.0,3.26,16,52.16,176,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S011,Midwest,Supercenter,Grocery,5.15,False,0.0,5.15,27,139.05,172,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S011,Midwest,Supercenter,Grocery,14.73,False,0.0,14.73,21,309.33,188,False,Thursday,49,12,False,False,,Winter
2025-07-05,S011,Midwest,Supercenter,Grocery,12.88,False,0.0,12.88,7,90.16,175,False,Saturday,27,7,True,False,,Summer
2024-09-09,S011,Midwest,Supercenter,Grocery,13.5,False,0.0,13.5,14,189.0,158,False,Monday,37,9,False,False,,Fall
2025-06-01,S011,Midwest,Supercenter,Grocery,5.66,False,0.0,5.66,14,79.24,163,False,Sunday,22,6,True,False,,Summer
2024-09-25,S011,Midwest,Supercenter,Grocery,16.91,False,0.0,16.91,14,236.74,169,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S011,Midwest,Supercenter,Grocery,18.23,False,0.0,18.23,18,328.14,170,False,Monday,51,12,False,False,,Winter
2025-05-28,S011,Midwest,Supercenter,Grocery,8.5,True,0.1,7.65,8,61.2,178,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S011,Midwest,Supercenter,Grocery,7.01,False,0.0,7.01,9,63.09,188,False,Thursday,31,8,False,False,,Summer
2025-05-03,S011,Midwest,Supercenter,Grocery,15.68,False,0.0,15.68,8,125.44,170,False,Saturday,18,5,True,False,,Spring
2025-06-26,S011,Midwest,Supercenter,Grocery,2.66,False,0.0,2.66,7,18.62,172,False,Thursday,26,6,False,False,,Summer
2024-11-10,S011,Midwest,Supercenter,Grocery,14.57,False,0.0,14.57,17,247.69,165,False,Sunday,45,11,True,False,,Fall
2024-08-10,S011,Midwest,Supercenter,Grocery,,False,0.0,10.29,14,144.06,171,False,Saturday,32,8,True,False,,Summer
2025-01-13,S011,Midwest,Supercenter,Grocery,11.44,False,0.0,11.44,8,91.52,217,False,Monday,3,1,False,False,,Winter
2024-10-12,S011,Midwest,Supercenter,Grocery,8.33,False,0.0,8.33,11,91.63,180,False,Saturday,41,10,True,False,,Fall
2025-04-11,S011,Midwest,Supercenter,Grocery,8.11,False,0.0,8.11,9,72.99,201,False,Friday,15,4,False,False,,Spring
2025-04-06,S011,Midwest,Supercenter,Grocery,17.26,False,0.0,17.26,6,103.56,176,False,Sunday,14,4,True,False,,Spring
2025-02-12,S011,Midwest,Supercenter,Grocery,18.87,True,0.1,16.98,18,305.64,217,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S011,Midwest,Supercenter,Grocery,17.23,False,0.0,17.23,11,189.53,212,False,Sunday,10,3,True,False,,Spring
2025-05-20,S011,Midwest,Supercenter,Grocery,9.24,False,0.0,9.24,6,55.44,191,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S011,Midwest,Supercenter,Grocery,8.7,False,0.0,8.7,6,52.2,177,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S011,Midwest,Supercenter,Grocery,19.73,False,0.0,19.73,20,394.6,170,False,Monday,31,7,False,False,,Summer
2024-08-26,S011,Midwest,Supercenter,Grocery,9.12,False,0.0,9.12,10,91.2,188,False,Monday,35,8,False,False,,Summer
2024-11-17,S011,Midwest,Supercenter,Grocery,7.26,False,0.0,7.26,25,181.5,198,False,Sunday,46,11,True,False,,Fall
2024-09-12,S011,Midwest,Supercenter,Grocery,14.24,False,0.0,14.24,23,327.52,187,False,Thursday,37,9,False,False,,Fall
2025-07-19,S011,Midwest,Supercenter,Grocery,7.25,True,0.15,6.16,13,80.08,176,False,Saturday,29,7,True,False,,Summer
2025-02-13,S011,Midwest,Supercenter,Grocery,3.16,False,0.0,3.16,11,34.76,211,False,Thursday,7,2,False,False,,Winter
2024-11-23,S011,Midwest,Supercenter,Grocery,19.35,False,0.0,19.35,22,425.7,158,False,Saturday,47,11,True,False,,Fall
2025-02-10,S011,Midwest,Supercenter,Household,136.29,False,0.0,136.29,8,1090.32,35,False,Monday,7,2,False,False,,Winter
2024-09-03,S011,Midwest,Supercenter,Household,46.57,False,0.0,46.57,5,232.85,72,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S011,Midwest,Supercenter,Household,22.68,False,0.0,22.68,5,113.4,47,False,Friday,33,8,False,False,,Summer
2025-06-06,S011,Midwest,Supercenter,Household,53.33,True,0.2,42.66,6,255.96,46,False,Friday,23,6,False,False,,Summer
2024-09-27,S011,Midwest,Supercenter,Household,22.44,False,0.0,22.44,9,201.96,120,False,Friday,39,9,False,False,,Fall
2025-01-31,S011,Midwest,Supercenter,Household,181.41,False,0.0,181.41,7,1269.87,77,False,Friday,5,1,False,False,,Winter
2024-10-16,S011,Midwest,Supercenter,Household,130.53,False,0.0,130.53,8,1044.24,84,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S011,Midwest,Supercenter,Household,32.66,True,0.15,27.76,9,249.84,102,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S011,Midwest,Supercenter,Household,104.3,False,0.0,104.3,8,834.4,106,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S011,Midwest,Supercenter,Household,35.78,False,0.0,35.78,7,250.46,62,False,Thursday,49,12,False,False,,Winter
2025-07-05,S011,Midwest,Supercenter,Household,102.28,True,0.05,97.17,6,583.02,49,False,Saturday,27,7,True,False,,Summer
2024-09-09,S011,Midwest,Supercenter,Household,140.19,False,0.0,140.19,6,841.14,85,False,Monday,37,9,False,False,,Fall
2025-06-01,S011,Midwest,Supercenter,Household,168.5,False,0.0,168.5,3,505.5,61,False,Sunday,22,6,True,False,,Summer
2024-09-25,S011,Midwest,Supercenter,Household,34.18,False,0.0,34.18,8,273.44,77,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S011,Midwest,Supercenter,Household,65.72,False,0.0,65.72,4,262.88,84,False,Monday,51,12,False,False,,Winter
2025-05-28,S011,Midwest,Supercenter,Household,48.15,False,0.0,48.15,8,385.2,77,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S011,Midwest,Supercenter,Household,25.9,False,0.0,25.9,2,51.8,83,False,Thursday,31,8,False,False,,Summer
2025-05-03,S011,Midwest,Supercenter,Household,7.24,False,0.0,7.24,5,36.2,64,False,Saturday,18,5,True,False,,Spring
2025-06-26,S011,Midwest,Supercenter,Household,168.42,False,0.0,168.42,5,842.1,82,False,Thursday,26,6,False,False,,Summer
2024-11-10,S011,Midwest,Supercenter,Household,106.19,False,0.0,106.19,7,743.33,74,False,Sunday,45,11,True,False,,Fall
2024-08-10,S011,Midwest,Supercenter,Household,131.59,False,0.0,131.59,4,526.36,98,False,Saturday,32,8,True,False,,Summer
2025-01-13,S011,Midwest,Supercenter,Household,33.15,False,0.0,33.15,7,232.05,75,False,Monday,3,1,False,False,,Winter
2024-10-12,S011,Midwest,Supercenter,Household,111.87,True,0.2,89.5,5,447.5,100,False,Saturday,41,10,True,False,,Fall
2025-04-11,S011,Midwest,Supercenter,Household,156.24,False,0.0,156.24,7,1093.68,116,False,Friday,15,4,False,False,,Spring
2025-04-06,S011,Midwest,Supercenter,Household,29.73,False,0.0,29.73,1,29.73,67,False,Sunday,14,4,True,False,,Spring
2025-02-12,S011,Midwest,Supercenter,Household,36.74,False,0.0,36.74,5,183.7,66,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S011,Midwest,Supercenter,Household,71.97,False,0.0,71.97,7,503.79,65,False,Sunday,10,3,True,False,,Spring
2025-05-20,S011,Midwest,Supercenter,Household,113.65,True,0.1,102.29,4,409.16,87,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S011,Midwest,Supercenter,Household,99.7,False,0.0,99.7,5,498.5,79,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S011,Midwest,Supercenter,Household,151.89,False,0.0,151.89,6,911.34,72,False,Monday,31,7,False,False,,Summer
2024-08-26,S011,Midwest,Supercenter,Household,14.78,False,0.0,14.78,9,133.02,95,False,Monday,35,8,False,False,,Summer
2024-11-17,S011,Midwest,Supercenter,Household,31.38,False,0.0,31.38,8,251.04,83,False,Sunday,46,11,True,False,,Fall
2024-09-12,S011,Midwest,Supercenter,Household,60.63,False,0.0,60.63,6,363.78,77,False,Thursday,37,9,False,False,,Fall
2025-07-19,S011,Midwest,Supercenter,Household,195.89,False,0.0,195.89,8,1567.12,42,False,Saturday,29,7,True,False,,Summer
2025-02-13,S011,Midwest,Supercenter,Household,92.32,False,0.0,92.32,4,369.28,70,False,Thursday,7,2,False,False,,Winter
2024-11-23,S011,Midwest,Supercenter,Household,124.3,False,0.0,124.3,6,745.8,94,False,Saturday,47,11,True,False,,Fall
2025-02-10,S011,Midwest,Supercenter,Pharmacy,74.96,False,0.0,74.96,3,224.88,69,False,Monday,7,2,False,False,,Winter
2024-09-03,S011,Midwest,Supercenter,Pharmacy,42.36,True,0.05,40.24,3,120.72,67,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S011,Midwest,Supercenter,Pharmacy,52.43,False,0.0,52.43,5,262.15,54,False,Friday,33,8,False,False,,Summer
2025-06-06,S011,Midwest,Supercenter,Pharmacy,100.63,False,0.0,100.63,2,201.26,98,False,Friday,23,6,False,False,,Summer
2024-09-27,S011,Midwest,Supercenter,Pharmacy,89.3,False,0.0,89.3,2,178.6,82,False,Friday,39,9,False,False,,Fall
2025-01-31,S011,Midwest,Supercenter,Pharmacy,38.41,False,0.0,38.41,1,38.41,75,False,Friday,5,1,False,False,,Winter
2024-10-16,S011,Midwest,Supercenter,Pharmacy,114.71,False,0.0,114.71,2,229.42,100,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S011,Midwest,Supercenter,Pharmacy,56.87,False,0.0,56.87,6,341.22,73,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S011,Midwest,Supercenter,Pharmacy,130.27,False,0.0,130.27,4,521.08,70,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S011,Midwest,Supercenter,Pharmacy,105.12,False,0.0,105.12,3,315.36,68,False,Thursday,49,12,False,False,,Winter
2025-07-05,S011,Midwest,Supercenter,Pharmacy,97.95,True,0.05,93.05,4,372.2,73,False,Saturday,27,7,True,False,,Summer
2024-09-09,S011,Midwest,Supercenter,Pharmacy,33.56,False,0.0,33.56,5,167.8,31,False,Monday,37,9,False,False,,Fall
2025-06-01,S011,Midwest,Supercenter,Pharmacy,81.31,False,0.0,81.31,5,406.55,59,False,Sunday,22,6,True,False,,Summer
2024-09-25,S011,Midwest,Supercenter,Pharmacy,54.42,True,0.1,48.98,2,97.96,63,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S011,Midwest,Supercenter,Pharmacy,115.87,False,0.0,115.87,5,579.35,77,False,Monday,51,12,False,False,,Winter
2025-05-28,S011,Midwest,Supercenter,Pharmacy,128.78,False,0.0,128.78,1,128.78,44,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S011,Midwest,Supercenter,Pharmacy,35.66,False,0.0,35.66,3,106.98,108,False,Thursday,31,8,False,False,,Summer
2025-05-03,S011,Midwest,Supercenter,Pharmacy,9.62,False,0.0,9.62,5,48.1,88,False,Saturday,18,5,True,False,,Spring
2025-06-26,S011,Midwest,Supercenter,Pharmacy,73.58,True,0.2,58.86,1,58.86,44,False,Thursday,26,6,False,False,,Summer
2024-11-10,S011,Midwest,Supercenter,Pharmacy,28.12,False,0.0,28.12,5,140.6,94,False,Sunday,45,11,True,False,,Fall
2024-08-10,S011,Midwest,Supercenter,Pharmacy,116.11,False,0.0,116.11,3,348.33,67,False,Saturday,32,8,True,False,,Summer
2025-01-13,S011,Midwest,Supercenter,Pharmacy,35.62,False,0.0,35.62,1,35.62,76,False,Monday,3,1,False,False,,Winter
2024-10-12,S011,Midwest,Supercenter,Pharmacy,66.94,False,0.0,66.94,7,468.58,57,False,Saturday,41,10,True,False,,Fall
2025-04-11,S011,Midwest,Supercenter,Pharmacy,95.4,False,0.0,95.4,3,286.2,75,False,Friday,15,4,False,False,,Spring
2025-04-06,S011,Midwest,Supercenter,Pharmacy,131.67,False,0.0,131.67,3,395.01,44,False,Sunday,14,4,True,False,,Spring
2025-02-12,S011,Midwest,Supercenter,Pharmacy,49.7,True,0.1,44.73,2,89.46,69,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S011,Midwest,Supercenter,Pharmacy,52.5,False,0.0,52.5,3,157.5,64,False,Sunday,10,3,True,False,,Spring
2025-05-20,S011,Midwest,Supercenter,Pharmacy,16.52,False,0.0,16.52,4,66.08,72,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S011,Midwest,Supercenter,Pharmacy,112.82,False,0.0,112.82,9,1015.38,118,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S011,Midwest,Supercenter,Pharmacy,30.97,True,0.05,29.42,2,58.84,69,False,Monday,31,7,False,False,,Summer
2024-08-26,S011,Midwest,Supercenter,Pharmacy,25.13,False,0.0,25.13,3,75.39,86,False,Monday,35,8,False,False,,Summer
2024-11-17,S011,Midwest,Supercenter,Pharmacy,41.87,False,0.0,41.87,4,167.48,107,False,Sunday,46,11,True,False,,Fall
2024-09-12,S011,Midwest,Supercenter,Pharmacy,74.2,False,0.0,74.2,8,593.6,56,False,Thursday,37,9,False,False,,Fall
2025-07-19,S011,Midwest,Supercenter,Pharmacy,38.45,False,0.0,38.45,5,192.25,85,False,Saturday,29,7,True,False,,Summer
2025-02-13,S011,Midwest,Supercenter,Pharmacy,48.45,False,0.0,48.45,4,193.8,84,False,Thursday,7,2,False,False,,Winter
2024-11-23,S011,Midwest,Supercenter,Pharmacy,117.97,False,0.0,117.97,5,589.85,35,False,Saturday,47,11,True,False,,Fall
2025-02-10,S012,Northeast,Sam's Club,Apparel,10.38,True,0.05,9.86,4,39.44,42,False,Monday,7,2,False,False,,Winter
2024-09-03,S012,Northeast,Sam's Club,Apparel,106.34,False,0.0,106.34,9,957.06,62,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S012,Northeast,Sam's Club,Apparel,22.16,False,0.0,22.16,6,132.96,47,False,Friday,33,8,False,False,,Summer
2025-06-06,S012,Northeast,Sam's Club,Apparel,20.96,False,0.0,20.96,3,62.88,68,False,Friday,23,6,False,False,,Summer
2024-09-27,S012,Northeast,Sam's Club,Apparel,83.73,False,0.0,83.73,5,418.65,75,False,Friday,39,9,False,False,,Fall
2025-01-31,S012,Northeast,Sam's Club,Apparel,52.48,False,0.0,52.48,4,209.92,63,False,Friday,5,1,False,False,,Winter
2024-10-16,S012,Northeast,Sam's Club,Apparel,101.74,False,0.0,101.74,7,712.18,34,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S012,Northeast,Sam's Club,Apparel,68.17,False,0.0,68.17,11,749.87,55,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S012,Northeast,Sam's Club,Apparel,75.41,False,0.0,75.41,6,452.46,103,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S012,Northeast,Sam's Club,Apparel,55.62,False,0.0,55.62,8,444.96,56,False,Thursday,49,12,False,False,,Winter
2025-07-05,S012,Northeast,Sam's Club,Apparel,102.65,True,0.05,97.52,2,195.04,56,False,Saturday,27,7,True,False,,Summer
2024-09-09,S012,Northeast,Sam's Club,Apparel,70.16,False,0.0,70.16,4,280.64,91,False,Monday,37,9,False,False,,Fall
2025-06-01,S012,Northeast,Sam's Club,Apparel,68.71,False,0.0,68.71,2,137.42,44,False,Sunday,22,6,True,False,,Summer
2024-09-25,S012,Northeast,Sam's Club,Apparel,42.92,False,0.0,42.92,5,214.6,65,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S012,Northeast,Sam's Club,Apparel,101.62,False,0.0,101.62,4,406.48,117,False,Monday,51,12,False,False,,Winter
2025-05-28,S012,Northeast,Sam's Club,Apparel,51.59,False,0.0,51.59,4,206.36,100,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S012,Northeast,Sam's Club,Apparel,118.06,True,0.05,112.16,6,672.96,90,False,Thursday,31,8,False,False,,Summer
2025-05-03,S012,Northeast,Sam's Club,Apparel,24.6,False,0.0,24.6,5,123.0,70,False,Saturday,18,5,True,False,,Spring
2025-06-26,S012,Northeast,Sam's Club,Apparel,65.56,False,0.0,65.56,5,327.8,79,False,Thursday,26,6,False,False,,Summer
2024-11-10,S012,Northeast,Sam's Club,Apparel,42.37,False,0.0,42.37,5,211.85,89,False,Sunday,45,11,True,False,,Fall
2024-08-10,S012,Northeast,Sam's Club,Apparel,61.79,False,0.0,61.79,6,370.74,77,False,Saturday,32,8,True,False,,Summer
2025-01-13,S012,Northeast,Sam's Club,Apparel,92.34,False,0.0,92.34,1,92.34,86,False,Monday,3,1,False,False,,Winter
2024-10-12,S012,Northeast,Sam's Club,Apparel,81.67,False,0.0,81.67,11,898.37,68,False,Saturday,41,10,True,False,,Fall
2025-04-11,S012,Northeast,Sam's Club,Apparel,72.06,True,0.1,64.85,4,259.4,90,False,Friday,15,4,False,False,,Spring
2025-04-06,S012,Northeast,Sam's Club,Apparel,32.69,True,0.15,27.79,2,55.58,97,False,Sunday,14,4,True,False,,Spring
2025-02-12,S012,Northeast,Sam's Club,Apparel,34.73,False,0.0,34.73,4,138.92,69,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S012,Northeast,Sam's Club,Apparel,82.16,False,0.0,82.16,4,328.64,110,False,Sunday,10,3,True,False,,Spring
2025-05-20,S012,Northeast,Sam's Club,Apparel,101.88,False,0.0,101.88,3,305.64,55,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S012,Northeast,Sam's Club,Apparel,93.72,False,0.0,93.72,2,187.44,111,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S012,Northeast,Sam's Club,Apparel,87.69,True,0.2,70.15,2,140.3,75,False,Monday,31,7,False,False,,Summer
2024-08-26,S012,Northeast,Sam's Club,Apparel,97.3,False,0.0,97.3,4,389.2,51,False,Monday,35,8,False,False,,Summer
2024-11-17,S012,Northeast,Sam's Club,Apparel,110.16,False,0.0,110.16,7,771.12,91,False,Sunday,46,11,True,False,,Fall
2024-09-12,S012,Northeast,Sam's Club,Apparel,91.15,True,0.2,72.92,3,218.76,62,False,Thursday,37,9,False,False,,Fall
2025-07-19,S012,Northeast,Sam's Club,Apparel,102.54,False,0.0,102.54,6,615.24,28,False,Saturday,29,7,True,False,,Summer
2025-02-13,S012,Northeast,Sam's Club,Apparel,43.25,False,0.0,43.25,5,216.25,63,False,Thursday,7,2,False,False,,Winter
2024-11-23,S012,Northeast,Sam's Club,Apparel,70.06,False,0.0,70.06,6,420.36,83,False,Saturday,47,11,True,False,,Fall
2025-02-10,S012,Northeast,Sam's Club,Electronics,770.6,False,0.0,770.6,1,770.6,114,False,Monday,7,2,False,False,,Winter
2024-09-03,S012,Northeast,Sam's Club,Electronics,575.66,False,0.0,575.66,3,1726.98,105,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S012,Northeast,Sam's Club,Electronics,333.13,False,0.0,333.13,3,999.39,104,False,Friday,33,8,False,False,,Summer
2025-06-06,S012,Northeast,Sam's Club,Electronics,251.96,False,0.0,251.96,1,251.96,36,False,Friday,23,6,False,False,,Summer
2024-09-27,S012,Northeast,Sam's Club,Electronics,459.25,False,0.0,459.25,3,1377.75,77,False,Friday,39,9,False,False,,Fall
2025-01-31,S012,Northeast,Sam's Club,Electronics,678.64,False,0.0,678.64,1,678.64,96,False,Friday,5,1,False,False,,Winter
2024-10-16,S012,Northeast,Sam's Club,Electronics,404.66,False,0.0,404.66,6,2427.96,51,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S012,Northeast,Sam's Club,Electronics,172.48,False,0.0,172.48,7,1207.36,106,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S012,Northeast,Sam's Club,Electronics,425.16,False,0.0,425.16,9,3826.44,71,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S012,Northeast,Sam's Club,Electronics,371.98,False,0.0,371.98,3,1115.94,110,False,Thursday,49,12,False,False,,Winter
2025-07-05,S012,Northeast,Sam's Club,Electronics,797.21,False,0.0,797.21,5,3986.05,70,False,Saturday,27,7,True,False,,Summer
2024-09-09,S012,Northeast,Sam's Club,Electronics,681.73,False,0.0,681.73,1,681.73,59,False,Monday,37,9,False,False,,Fall
2025-06-01,S012,Northeast,Sam's Club,Electronics,617.15,True,0.2,493.72,2,987.44,70,False,Sunday,22,6,True,False,,Summer
2024-09-25,S012,Northeast,Sam's Club,Electronics,657.93,False,0.0,657.93,1,657.93,55,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S012,Northeast,Sam's Club,Electronics,542.61,False,0.0,542.61,3,1627.83,93,False,Monday,51,12,False,False,,Winter
2025-05-28,S012,Northeast,Sam's Club,Electronics,713.21,False,0.0,713.21,0,0.0,58,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S012,Northeast,Sam's Club,Electronics,492.5,False,0.0,492.5,1,492.5,80,False,Thursday,31,8,False,False,,Summer
2025-05-03,S012,Northeast,Sam's Club,Electronics,303.85,False,0.0,303.85,1,303.85,100,False,Saturday,18,5,True,False,,Spring
2025-06-26,S012,Northeast,Sam's Club,Electronics,33.09,True,0.05,31.44,1,31.44,56,False,Thursday,26,6,False,False,,Summer
2024-11-10,S012,Northeast,Sam's Club,Electronics,402.33,False,0.0,402.33,7,2816.31,60,False,Sunday,45,11,True,False,,Fall
2024-08-10,S012,Northeast,Sam's Club,Electronics,765.66,False,0.0,765.66,2,1531.32,69,False,Saturday,32,8,True,False,,Summer
2025-01-13,S012,Northeast,Sam's Club,Electronics,793.06,False,0.0,793.06,4,3172.24,63,False,Monday,3,1,False,False,,Winter
2024-10-12,S012,Northeast,Sam's Club,Electronics,710.02,False,0.0,710.02,4,2840.08,80,False,Saturday,41,10,True,False,,Fall
2025-04-11,S012,Northeast,Sam's Club,Electronics,639.02,False,0.0,639.02,1,639.02,97,False,Friday,15,4,False,False,,Spring
2025-04-06,S012,Northeast,Sam's Club,Electronics,146.79,False,0.0,146.79,4,587.16,63,False,Sunday,14,4,True,False,,Spring
2025-02-12,S012,Northeast,Sam's Club,Electronics,264.07,False,0.0,264.07,1,264.07,110,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S012,Northeast,Sam's Club,Electronics,139.67,False,0.0,139.67,2,279.34,45,False,Sunday,10,3,True,False,,Spring
2025-05-20,S012,Northeast,Sam's Club,Electronics,287.65,True,0.1,258.88,3,776.64,79,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S012,Northeast,Sam's Club,Electronics,542.55,True,0.05,515.42,4,2061.68,76,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S012,Northeast,Sam's Club,Electronics,582.08,False,0.0,582.08,3,1746.24,69,False,Monday,31,7,False,False,,Summer
2024-08-26,S012,Northeast,Sam's Club,Electronics,108.72,False,0.0,108.72,3,326.16,68,False,Monday,35,8,False,False,,Summer
2024-11-17,S012,Northeast,Sam's Club,Electronics,256.17,False,0.0,256.17,5,1280.85,66,False,Sunday,46,11,True,False,,Fall
